key,eid_a,eid_b,mean_dist
mlapdv_on_surface_histo,83554851-7e47-4a79-82bb-9f37037c5e97,3c9290bd-f0a8-4b27-be6a-d987557edb95,24.90038522440416
mlapdv_on_surface_histo,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,33.92790068924283
mlapdv_on_surface_histo,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,38bc2e7c-d160-4887-86f6-4368bfd58c5f,7.228794441039082
mlapdv_on_surface_histo,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,13.84074536049903
mlapdv_on_surface_histo,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,74ffa405-3e23-47d9-972b-11bea1c3c2f6,16.174228258782325
mlapdv_on_surface_histo,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,22.14148629017184
mlapdv_on_surface_histo,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,3c9290bd-f0a8-4b27-be6a-d987557edb95,13.997414198319712
mlapdv_on_surface_histo,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,38bc2e7c-d160-4887-86f6-4368bfd58c5f,32.338220614298095
mlapdv_on_surface_histo,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,44.54500422418762
mlapdv_on_surface_histo,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,74ffa405-3e23-47d9-972b-11bea1c3c2f6,44.55699643683238
mlapdv_on_surface_histo,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,47.276484236359465
mlapdv_on_surface_histo,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,3c9290bd-f0a8-4b27-be6a-d987557edb95,44.16323111486881
mlapdv_on_surface_histo,38bc2e7c-d160-4887-86f6-4368bfd58c5f,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,15.774428716023236
mlapdv_on_surface_histo,38bc2e7c-d160-4887-86f6-4368bfd58c5f,74ffa405-3e23-47d9-972b-11bea1c3c2f6,15.346308133905001
mlapdv_on_surface_histo,38bc2e7c-d160-4887-86f6-4368bfd58c5f,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,25.465787060415806
mlapdv_on_surface_histo,38bc2e7c-d160-4887-86f6-4368bfd58c5f,3c9290bd-f0a8-4b27-be6a-d987557edb95,14.746201732840222
mlapdv_on_surface_histo,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,74ffa405-3e23-47d9-972b-11bea1c3c2f6,11.657583207034373
mlapdv_on_surface_histo,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,21.220501759319838
mlapdv_on_surface_histo,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,3c9290bd-f0a8-4b27-be6a-d987557edb95,9.115161858287623
mlapdv_on_surface_histo,74ffa405-3e23-47d9-972b-11bea1c3c2f6,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,29.460278511459588
mlapdv_on_surface_histo,74ffa405-3e23-47d9-972b-11bea1c3c2f6,3c9290bd-f0a8-4b27-be6a-d987557edb95,6.1943524876190175
mlapdv_on_surface_histo,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,3c9290bd-f0a8-4b27-be6a-d987557edb95,26.13176144272682
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,6e41f77f-0c61-477e-81ed-0f3150938d27,48.61603262642255
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,092edbf8-b081-492a-baab-e2a2f22d7fa5,28.371144133152107
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,403f9193-c956-451a-a9bd-b49a9265078d,55.924344525183656
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,a52c46a2-93b9-4933-a595-a37b07472ffb,17.832313986227216
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,b6695d55-9025-4da4-8d7b-17a09a035ea6,34.6631497166374
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,6ee1cb8f-df61-431a-b6b3-11527926c028,41.54761722023157
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,0ecfc758-f8ae-4c82-ad8b-cf4c50faa6fb,22.316985998510287
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,1f44208f-d2e8-4c18-9312-e250c6b498ca,29.783306978994784
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,83554851-7e47-4a79-82bb-9f37037c5e97,16.429830256613144
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,20.359692117673397
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,28.48759468108306
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,38bc2e7c-d160-4887-86f6-4368bfd58c5f,19.456202801342783
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,25.86268266804772
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,74ffa405-3e23-47d9-972b-11bea1c3c2f6,29.986480721465693
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,23.609204998237466
mlapdv_histo,e6331946-b66c-443e-88d9-4b9c848bdbed,3c9290bd-f0a8-4b27-be6a-d987557edb95,29.107902069980984
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,092edbf8-b081-492a-baab-e2a2f22d7fa5,72.1096517271565
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,403f9193-c956-451a-a9bd-b49a9265078d,98.29661656094864
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,a52c46a2-93b9-4933-a595-a37b07472ffb,50.77843798357199
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,b6695d55-9025-4da4-8d7b-17a09a035ea6,75.62616958859105
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,6ee1cb8f-df61-431a-b6b3-11527926c028,85.34603789317983
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,0ecfc758-f8ae-4c82-ad8b-cf4c50faa6fb,39.08867936787172
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,1f44208f-d2e8-4c18-9312-e250c6b498ca,70.0281429023127
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,83554851-7e47-4a79-82bb-9f37037c5e97,55.4308516766359
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,52.7854107652478
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,62.93894374468861
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,38bc2e7c-d160-4887-86f6-4368bfd58c5f,45.83755234948452
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,42.33939962980465
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,74ffa405-3e23-47d9-972b-11bea1c3c2f6,44.217227832529055
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,45.98076049503969
mlapdv_histo,6e41f77f-0c61-477e-81ed-0f3150938d27,3c9290bd-f0a8-4b27-be6a-d987557edb95,50.65226300970962
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,403f9193-c956-451a-a9bd-b49a9265078d,33.11124956483035
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,a52c46a2-93b9-4933-a595-a37b07472ffb,26.320212347855826
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,b6695d55-9025-4da4-8d7b-17a09a035ea6,32.73608894336222
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,6ee1cb8f-df61-431a-b6b3-11527926c028,20.84087897939029
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,0ecfc758-f8ae-4c82-ad8b-cf4c50faa6fb,45.08821857805843
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,1f44208f-d2e8-4c18-9312-e250c6b498ca,32.64754131241575
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,83554851-7e47-4a79-82bb-9f37037c5e97,23.513945797961004
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,28.11892858496618
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,35.743747597828346
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,38bc2e7c-d160-4887-86f6-4368bfd58c5f,34.48662199056382
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,40.526240319757136
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,74ffa405-3e23-47d9-972b-11bea1c3c2f6,42.50704777687977
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,40.79331399025569
mlapdv_histo,092edbf8-b081-492a-baab-e2a2f22d7fa5,3c9290bd-f0a8-4b27-be6a-d987557edb95,36.92705770362413
mlapdv_histo,403f9193-c956-451a-a9bd-b49a9265078d,a52c46a2-93b9-4933-a595-a37b07472ffb,49.62236626277427
mlapdv_histo,403f9193-c956-451a-a9bd-b49a9265078d,b6695d55-9025-4da4-8d7b-17a09a035ea6,52.581165086137126
